"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"AX-11232801","73414404010680091","1674 Hawthorne Place","280000.00","1002.00","273","1002.00","299000.00","2022-07-05","2023-04-04","2023-04-21","","","","","SUGAR POND MANOR OF WELLI","","","C","2023-04-26","319000.00","","2023-05-01",""
"RX-10813964","73414424050003850","10560 Arcole Court","1850000.00","6307.00","132","7724.00","1995000.00","2022-07-05","2022-11-14","2023-02-17","","","","","VERSAILLES","","N","C","2023-02-17","2295000.00","","2023-02-21",""
"RX-10814449","73414404060020230","13194 La Mirada Circle","720000.00","2164.00","8","2988.00","729000.00","2022-07-06","2022-07-14","2022-09-15","","","","","PINEWOOD GROVE OF WELLINGTON","","N","C","2022-09-16","729000.00","","2022-09-15",""
"FX-10338472","73414401040070010","1243 Bay View Way","780000.00","3142.00","35","","830000.00","2022-07-06","2022-08-26","2022-09-28","","","","","Black Diamond Ph 02","","","C","2022-09-29","875000.00","2022-07-22","2022-09-26",""
"RX-10814699","73424417020010240","3090 Payson Way","995700.00","2866.00","58","3463.00","998000.00","2022-07-06","2022-09-02","2022-09-23","","","","","OLYMPIA 2","","N","C","2022-09-25","1100000.00","","2022-09-30",""
"RX-10814331","73414415030000120","2586 Muir Circle","2025000.00","3161.00","14","3860.00","2295000.00","2022-07-06","2022-07-20","2022-10-18","","","","","MUIRFIELD 3","","N","C","2022-10-19","2295000.00","","2022-10-15",""
"RX-10814630","73414404010520190","14199 Aster Avenue","585000.00","2421.00","49","3108.00","595000.00","2022-07-07","2022-12-24","2023-01-20","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-01-20","649000.00","","2023-01-23",""
"RX-10814837","73414401020040170","1295 Beacon Circle","565000.00","2342.00","48","3196.00","615000.00","2022-07-07","2022-09-03","2022-10-07","","","","","BLACK DIAMOND PH 1","","N","C","2022-10-18","659000.00","2022-07-14","2022-10-04",""
"RX-10814898","73424407030002260","2155 Balsan Way","705000.00","2325.00","7","3744.00","719000.00","2022-07-07","2022-07-14","2022-08-08","","","","","OLYMPIA","","N","C","2022-08-08","719000.00","","2022-08-08",""
"RX-10814698","73414417010820100","14343 Equestrian Way","4000000.00","3758.00","69","10874.00","4495000.00","2022-07-07","2022-09-14","2022-10-14","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2022-10-14","4495000.00","","2022-10-14",""
"RX-10815111","73414411020060020","1132 Widgeon Road","569900.00","2134.00","19","2742.00","569900.00","2022-07-08","2022-07-27","2022-09-12","","","","","EASTWOOD OF WELLINGTON","","N","C","2022-09-12","569900.00","","2022-10-19",""
"RX-10815079","73414407090000920","15150 Newquay Court","675000.00","2251.00","44","3482.00","675000.00","2022-07-08","2022-08-28","2022-09-15","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2A","","N","C","2022-09-15","725000.00","","2022-09-15",""
"RX-10815294","73414406030001040","702 Cypress Green Circle","810000.00","2814.00","14","3856.00","830000.00","2022-07-08","2022-07-22","2022-09-06","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2022-09-06","830000.00","","2022-09-06",""
"RX-10814980","73414404150000270","551 Kingsbury Terrace","819000.00","3153.00","38","3985.00","875000.00","2022-07-08","2022-08-15","2022-08-30","","","","","BARRINGTON WOODS OF WELLINGTON","","N","C","2022-08-31","899000.00","","2022-08-30",""
"RX-10815295","73414426090000340","11206 Mainsail Court","975000.00","3399.00","21","4480.00","1100000.00","2022-07-08","2022-07-29","2022-08-31","","","","","ISLES AT WELLINGTON / REGATTA BAY","","N","C","2022-09-01","1100000.00","","2022-08-31",""
"RX-10815073","73414406020000180","17218 Gulf Pine Circle","1430000.00","3608.00","68","4688.00","1475000.00","2022-07-08","2022-09-15","2022-10-20","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","N","C","2022-10-22","1550000.00","","2022-10-21",""
"RX-10815763","73414409040000020","13004 Meadowbreeze Drive","660000.00","2129.00","14","2612.00","675000.00","2022-07-09","2022-07-23","2022-09-15","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2022-09-16","675000.00","","2022-09-22",""
"RX-10815393","73414409010150060","1294 Brampton Cove","765000.00","2954.00","5","3395.00","775000.00","2022-07-09","2022-07-14","2022-09-02","","","","","GREENVIEW SHORES","","N","C","2022-09-02","775000.00","","2022-08-25",""
"RX-10815664","73414404170000170","1496 Lake Breeze Drive","410000.00","1647.00","25","2227.00","539900.00","2022-07-11","2022-08-05","2022-09-15","","","","","Emerald Forest 2","","N","C","2022-09-16","569900.00","","2022-09-19",""
"RX-10815762","73414432020000050","14518 Hunter Lane","5750000.00","1270.00","0","11788.00","5750000.00","2022-07-11","2022-07-11","2022-07-11","","","","","SADDLE CLUB OF WELLINGTON","","N","C","2022-07-11","5750000.00","","2022-07-11",""
"RX-10815970","73424407050022050","9761 Via Grande W","449000.00","1834.00","37","2605.00","449000.00","2022-07-12","2022-08-18","2022-10-15","","","","","BUENA VIDA","","N","C","2022-10-18","479000.00","","2022-10-16",""
"RX-10816224","73414404010010160","916 Sage Avenue","590000.00","2432.00","40","2980.00","599000.00","2022-07-12","2022-08-22","2022-09-08","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-09-09","68000.00","2022-07-13","2022-09-23",""
"RX-10816164","73414408010380090","14924 Draft Horse Lane","3537500.00","9111.00","215","13999.00","3850000.00","2022-07-12","2023-02-20","2023-03-09","","","","","PADDOCK PARK OF WELLINGTON","","N","C","2023-03-09","3999900.00","2022-07-15","2023-03-09",""
"RX-10816408","73414410260001020","1826 Capeside Circle","420000.00","1956.00","75","2425.00","429900.00","2022-07-13","2022-09-26","2022-10-21","","","","","WELLINGTON LAKES","","N","C","2022-10-26","489900.00","","2022-10-21",""
"AX-11240422","73414404010720140","1800 Primrose Lane","490000.00","1786.00","244","2330.00","480000.00","2022-07-13","2023-03-14","2023-03-31","","","","","SUGAR POND MANOR OF WELLI","","","C","2023-04-03","585000.00","","2023-03-30",""
"RX-10816362","73414404010010270","791 Citrus Place","520000.00","2105.00","15","2856.00","550000.00","2022-07-13","2022-07-28","2022-09-07","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-09-07","579000.00","","2022-09-05",""
"RX-10816696","73414404010730030","1840 Hollyhock Road","585000.00","1953.00","4","2663.00","589900.00","2022-07-13","2022-07-27","2022-08-18","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-08-19","589900.00","2022-07-23","2022-08-18",""
"RX-10816737","73424417020017410","2647 Cooper Way","1280000.00","4283.00","7","5133.00","1275000.00","2022-07-13","2022-07-20","2022-08-19","","","","","OLYMPIA PL 2","","N","C","2022-08-22","1275000.00","","2022-08-22",""
"RX-10816376","73414408010360030","14949 Draft Horse Lane","4250000.00","6031.00","2","10588.00","4300000.00","2022-07-13","2022-07-15","2022-08-26","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2022-08-29","4300000.00","","2022-08-26",""
"RX-10816640","73414412050000630","1796 Barnstable Road","360000.00","1428.00","0","1960.00","375000.00","2022-07-14","2022-07-14","2022-08-30","","","","","WELLINGTONS EDGE PAR 77 PH 1","","N","C","2022-09-05","375000.00","","2022-08-26",""
"RX-10817376","73424417050003810","8049 Nevis Place","630000.00","2001.00","30","2687.00","650000.00","2022-07-14","2022-08-13","2022-09-23","","","","","VILLAGEWALK","","N","C","2022-09-23","650000.00","","2022-09-30",""
"RX-10816885","73414423090001120","11128 Nantucket Bay Court","600000.00","2598.00","62","3252.00","650000.00","2022-07-14","2022-09-14","2022-11-01","","","","","ORANGE POINT TR B","","N","C","2022-11-11","680000.00","","2022-09-30",""
"RX-10816863","73414407060000090","15900 Lisbon Court","857000.00","2784.00","32","3803.00","867000.00","2022-07-14","2022-08-16","2022-09-30","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3B","","N","C","2022-10-01","867000.00","","2022-09-30",""
"RX-10817049","73414409050000990","12941 Blue Lake Drive","470000.00","1815.00","12","2245.00","499000.00","2022-07-15","2022-08-04","2022-08-22","","","","","MEADOWLAND COVE 2 OF WELLINGTON","","N","C","2022-08-22","499000.00","2022-07-23","2022-08-17",""
"RX-10817125","73414409010110090","1068 Northumberland Court","640000.00","1994.00","8","2844.00","649900.00","2022-07-15","2022-07-25","2022-08-31","","","","","GREENVIEW SHORES","","N","C","2022-09-01","649900.00","2022-07-17","2022-08-29",""
"RX-10816922","73424407030000830","8986 Alexandra Circle","675000.00","2956.00","68","3602.00","690000.00","2022-07-15","2022-09-24","2022-11-14","","","","","Olympia","","N","C","2022-11-14","730000.00","","2022-11-11",""
"RX-10817248","73424417080009430","8272 Tobago Lane","725000.00","2001.00","12","2687.00","739000.00","2022-07-15","2022-08-02","2022-09-30","","","","","Villagewalk","","N","C","2022-10-04","749000.00","2022-07-21","2022-10-07",""
"RX-10816947","73414407020020190","15455 Woodmar Court","1149000.00","2520.00","15","3559.00","1160000.00","2022-07-15","2022-08-01","2022-08-15","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2022-08-15","1169000.00","2022-07-17","2022-08-16",""
"RX-10817404","73424407050023400","9517 Via Elegante","555000.00","1851.00","16","2611.00","570000.00","2022-07-16","2022-08-03","2022-09-23","","","","","BUENA VIDA","","N","C","2022-10-11","580000.00","2022-07-18","2022-09-23",""
"RX-10817412","73414409020350160","2122 Portland Avenue","715000.00","2083.00","51","2836.00","725000.00","2022-07-16","2022-09-10","2022-10-13","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2022-10-13","725000.00","2022-07-21","2022-10-13",""
"AX-11242117","73424407030003270","2207 Stotesbury Way","1625000.00","4789.00","256","5614.00","1750000.00","2022-07-16","2023-04-04","2023-04-14","","","","","OLYMPIA 1","","","C","2023-04-14","1850000.00","2022-07-21","2023-04-21",""
"RX-10817810","73414423080001090","3742 Pelican Bay Court","550000.00","1922.00","5","2578.00","550000.00","2022-07-18","2022-07-25","2022-09-21","","","","","ORANGE POINT TR A","","N","C","2022-09-21","550000.00","","2022-09-06",""
"RX-10817945","73414404010140140","14523 Autumn Avenue","850000.00","2572.00","0","3578.00","900000.00","2022-07-19","2022-07-22","2022-08-26","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-08-26","900000.00","2022-07-22","2022-08-30",""
"RX-10818347","73414410260001900","1726 Shoreside Circle","470000.00","1419.00","26","1955.00","479900.00","2022-07-20","2022-08-19","2022-09-12","","","","","WELLINGTON TR 42B","","N","C","2022-09-13","525000.00","2022-07-21","2022-09-13",""
"RX-10818131","73414426020001140","4150 Wellington Shores Drive","560000.00","1850.00","2","2318.00","545000.00","2022-07-20","2022-07-22","2022-08-19","","","","","ORANGE GROVE EST","","N","C","2022-08-22","545000.00","","2022-08-19",""
"RX-10818502","73414404010510310","14212 Aster Avenue","550000.00","1632.00","38","2398.00","574000.00","2022-07-20","2022-08-27","2022-11-01","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-11-01","598000.00","","2022-10-26",""
"RX-10818552","73414404010020070","822 Daffodil Drive","520000.00","1582.00","8","2242.00","504000.00","2022-07-21","2022-07-29","2022-08-26","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-08-29","504000.00","","2022-08-26",""
"RX-10818549","00414424010001140","10561 Paso Fino Drive","469200.00","1581.00","50","2188.00","539900.00","2022-07-21","2022-09-09","2022-10-06","","","","","WHITEHORSE ESTATES","","N","C","2022-10-07","599900.00","","2022-09-30",""
"RX-10818554","73414424050000700","3498 Collonade Drive","805000.00","3846.00","61","4575.00","849000.00","2022-07-21","2022-09-20","2022-10-07","","","","","VERSAILLES","","N","C","2022-10-07","879900.00","","2022-10-07",""
"RX-10819268","73414424050001070","3475 Collonade Drive","1200000.00","3846.00","47","4575.00","1250000.00","2022-07-21","2022-09-19","2022-11-21","","","","","VERSAILLES","","N","C","2023-01-26","1250000.00","2022-07-26","2022-11-21",""
"RX-10819197","73414418010080190","15395 Hawker Lane","1652500.00","3778.00","2","6124.00","1750000.00","2022-07-21","2022-07-25","2022-08-17","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2022-09-01","1750000.00","2022-07-23","2022-08-25",""
"RX-10818950","73414410260001640","1769 Harborside Circle","430000.00","1386.00","10","1941.00","450000.00","2022-07-22","2022-08-01","2022-09-06","","","","","WELLINGTON TR 42B","","N","C","2022-09-12","450000.00","","2022-09-05",""
"RX-10819427","73414409010060130","13461 Northumberland Circle","769000.00","2300.00","3","3138.00","769000.00","2022-07-22","2022-07-29","2022-08-29","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2022-08-29","769000.00","2022-07-26","2022-08-29",""
"RX-10819065","73424417050006130","8473 Zanzibar Lane","870000.00","3451.00","3","5107.00","889000.00","2022-07-22","2022-07-25","2022-08-26","","","","","VILLAGEWALK OF WELLINGTON 4","","N","C","2022-08-26","889000.00","","2022-08-26",""
"RX-10819262","73414426020000450","4422 Wellington Shores Drive","874500.00","3245.00","18","4197.00","874900.00","2022-07-23","2022-08-29","2022-09-30","","","","","Wellington Shores ORANGE GROVE EST","","N","C","2022-10-08","874900.00","2022-07-27","2022-09-30",""
"RX-10819848","73414418010140130","15710 Chandelle Place","1650000.00","2291.00","82","3168.00","2150000.00","2022-07-23","2022-10-13","2022-11-29","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2022-11-30","2150000.00","","2022-11-29",""
"RX-10819675","73414404010510380","14254 Aster Avenue","635000.00","2267.00","16","3125.00","624000.00","2022-07-26","2022-08-11","2022-09-26","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-09-28","624000.00","","2022-08-25",""
"RX-10819932","73424417020013700","2732 Eleanor Way","1015000.00","3963.00","50","5334.00","1095000.00","2022-07-26","2022-09-14","2022-10-19","","","","","OLYMPIA 2","","N","C","2022-10-20","1200000.00","","2022-10-19",""
"RX-10819820","73414414240000170","2296 Golf Brook Drive","3000000.00","4799.00","173","6162.00","3290000.00","2022-07-26","2023-01-16","2023-01-26","","","","","BROOKSIDE 2","","N","C","2023-01-26","3490000.00","2022-07-27","2023-01-26",""
"RX-10820200","73414404010560410","1242 Raintree Lane","550000.00","2300.00","7","3082.00","550000.00","2022-07-27","2022-08-03","2022-09-15","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-09-15","550000.00","","2022-09-15",""
"FX-10343927","73414401020050160","1306 Beacon Circle","1020000.00","4123.00","18","","974744.00","2022-07-27","2022-08-14","2022-09-23","","","","","BLACK DIAMOND PH 1","","","C","2022-09-29","974744.00","","2022-09-23",""
"RX-10820449","73414418010050070","15400 Emmelman Road","1600000.00","2922.00","12","4279.00","1650000.00","2022-07-27","2022-08-11","2022-09-15","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2022-09-16","1650000.00","2022-07-30","2022-09-15",""
"RX-10821213","73414423070000520","3714 Old Lighthouse Circle","470000.00","1536.00","125","2245.00","480000.00","2022-07-28","2022-12-07","2023-01-03","","","","","Harbor Cove","","N","C","2023-01-04","545000.00","2022-08-04","2023-01-03",""
"RX-10820592","73414407040000380","1691 Lakefield North Court","570000.00","1807.00","218","2462.00","599000.00","2022-07-28","2023-03-08","2023-05-31","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2023-05-31","635000.00","2022-07-31","2023-05-31",""
"RX-10820388","73424407050023760","9949 Via Elegante","650000.00","2364.00","179","3036.00","665000.00","2022-07-28","2023-01-23","2023-03-09","","","","","BUENA VIDA","","N","C","2023-03-10","685000.00","","2023-04-28",""
"RX-10820225","73414404010200300","704 Juniper Place","690000.00","1898.00","4","2349.00","679900.00","2022-07-28","2022-08-01","2022-08-25","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-08-25","679900.00","","2022-08-25",""
"RX-10820392","73424407030001260","9084 Alexandra Circle","785000.00","3662.00","94","4614.00","799900.00","2022-07-28","2022-10-30","2022-12-14","","","","","OLYMPIA","","N","C","2022-12-14","850000.00","","2022-12-12",""
"RX-10820263","73414420060000050","14254 Stroller Way","2585000.00","3246.00","76","4194.00","2695000.00","2022-07-28","2022-10-14","2022-11-15","","","","","EQUESTRIAN CLUB ESTATES 2","","N","C","2022-11-16","2695000.00","2022-07-30","2022-11-09",""
"RX-10820663","73414401040060700","10637 Falls Street","585000.00","2400.00","103","3000.00","649000.00","2022-07-29","2022-11-09","2023-01-05","","","","","BLACK DIAMOND PH 2","","N","C","2023-01-05","695000.00","","2023-01-05",""
"RX-10820770","73424417030002680","8015 Laborie Lane","680000.00","2001.00","98","2687.00","695000.00","2022-07-29","2022-11-16","2022-12-28","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2022-12-28","725000.00","2022-08-04","2022-12-28",""
"RX-10820747","73414424050003590","10521 Versailles Boulevard","1800000.00","6307.00","54","7598.00","2095000.00","2022-07-29","2022-09-29","2022-10-20","","","","","VERSAILLES","","N","C","2022-10-21","2150000.00","2022-08-06","2022-10-21",""
"FX-10342114","73414418010170030","15755 Boeing Court","4000000.00","","0","","4000000.00","2022-07-29","2022-07-29","2022-09-01","","","","","Wellington Aero Club","","","C","2022-09-02","4000000.00","","2022-09-01",""
